aValue,bValue,Rs,Xc,Species,Type,Condition,frequencykHz
114.3209628,20.59013274,140.6762301,25.79417189,Goat,Carcass,H,50
142.0759745,37.01565456,165.6208679,34.29568031,Goat,Carcass,H,50
118.6953607,24.50790913,119.4238534,23.88583593,Goat,Carcass,H,50
152.0588103,30.30886506,154.3621559,27.32867916,Goat,Carcass,H,50
132.0348893,27.83030518,137.4646209,31.48121927,Goat,Carcass,H,50
166.0075506,33.85758637,143.5102705,32.68654921,Goat,Carcass,H,50
166.1855758,31.95493528,162.7110183,28.01385052,Goat,Carcass,H,50
161.5856626,36.02603747,118.0209528,36.86179386,Goat,Carcass,H,50
536.0006785,72.90666882,558.7389046,69.75092868,Goat,Carcass,H,50
159.3757118,27.10051698,159.5538791,28.38635218,Goat,Carcass,H,50
144.4819275,29.28805456,128.2547493,26.47465576,Goat,Carcass,H,50
138.2887532,29.52431257,146.5671006,30.65879312,Goat,Carcass,H,50
539.7450973,73.10475957,567.0196915,69.98574254,Goat,Carcass,H,50
161.3316388,29.05995784,162.3247956,28.825083,Goat,Carcass,H,50
117.4662397,26.68211092,110.702039,27.27299792,Goat,Carcass,H,50
121.2981454,33.56604547,135.612444,30.54023097,Goat,Carcass,H,50
1599.482774,295.352507,1611.855126,293.2256557,Goat,Carcass,H,50
128.8957705,28.43066117,134.887777,24.02392703,Goat,Carcass,H,50
134.9300329,19.94545379,132.5913225,19.73388693,Goat,Carcass,H,50
141.8743627,34.70060441,148.5291138,31.75824105,Goat,Carcass,H,50
149.5025605,38.44394609,149.8880224,36.82906797,Goat,Carcass,H,50
165.4898245,30.29760557,152.9611315,25.89941275,Goat,Carcass,H,50
14.88611237,2.978057815,14.21618642,0.624313953,Goat,Carcass,H,50
113.3334668,21.09526492,130.288857,21.25618828,Goat,Carcass,H,50
157.7949529,38.67680028,153.047571,35.98290893,Goat,Carcass,H,50
123.8634332,27.81664723,120.2027906,27.52496743,Goat,Carcass,H,50
140.2800935,29.93516855,166.9462647,32.07361144,Goat,Carcass,H,50
142.5262671,30.66920767,151.3126553,35.13743706,Goat,Carcass,H,50
162.5351863,31.44158511,162.3090742,28.51547272,Goat,Carcass,H,50
118.376921,27.81951772,148.7837372,29.2292219,Goat,Carcass,H,50
131.2616454,30.18668854,130.3157416,29.17150379,Goat,Carcass,H,50
10.95247564,4.034010842,25.47053383,5.834326578,Goat,Carcass,H,50
154.7249181,25.75891517,159.1637595,29.7193329,Goat,Carcass,H,50
139.9767122,29.92768932,161.8228828,33.80934058,Goat,Carcass,H,50
5.584697601,1.28203897,3.385718066,1.336859161,Goat,Carcass,H,50
134.2784626,32.29419056,127.2664925,33.11443967,Goat,Carcass,H,50
556.9486848,71.80257022,550.0252827,72.43391784,Goat,Carcass,H,50
142.165792,26.80051513,144.8248939,28.46809361,Goat,Carcass,H,50
146.1801968,37.84812506,148.4419407,35.96773093,Goat,Carcass,H,50
145.5658551,29.73001986,142.2292141,28.97618639,Goat,Carcass,H,50
140.1973359,31.97677607,161.3842807,31.99382595,Goat,Carcass,H,50
12.12475073,0,12.70298961,5.839907223,Goat,Carcass,H,50
130.8716962,36.77062381,158.3128841,36.42285633,Goat,Carcass,H,50
139.2177418,26.49654853,142.8297757,26.14737905,Goat,Carcass,H,50
140.2139957,30.44339479,124.0806096,30.10667653,Goat,Carcass,H,50
137.4235205,29.76072603,127.9702927,27.19022487,Goat,Carcass,H,50
155.6675672,31.71178156,141.1450013,29.36958183,Goat,Carcass,H,50
140.823892,22.25597328,147.573317,26.05802414,Goat,Carcass,H,50
157.9803751,25.42046773,163.5444016,28.23200237,Goat,Carcass,H,50
140.6479493,38.8930911,139.8120232,39.93204674,Goat,Carcass,H,50
133.6358303,32.1891903,146.144772,32.67961571,Goat,Carcass,H,50
145.9828954,35.88304763,155.5221669,27.79931355,Goat,Carcass,H,50
177.7231004,25.55099367,174.1469598,28.60005101,Goat,Carcass,H,50
153.5003775,28.06659085,155.7739499,29.74228757,Goat,Carcass,H,50
140.437491,30.86181037,131.6535833,33.12905101,Goat,Carcass,H,50
119.6583943,29.850004,127.3550534,29.62453816,Goat,Carcass,H,50
1108.161651,353.3681074,1106.309728,353.8275729,Goat,Carcass,H,50
166.8501471,36.7652156,148.8581354,37.94046345,Goat,Carcass,H,50
135.2702838,32.10533052,136.4676256,30.99112785,Goat,Carcass,H,50
150.5791349,32.42037969,140.3630397,25.15116597,Goat,Carcass,H,50
148.1990554,30.35860989,134.2899017,27.07502571,Goat,Carcass,H,50
175.9876988,32.37622382,184.8678834,28.98450497,Goat,Carcass,H,50
176.7398451,27.8950831,179.5145602,29.69794862,Goat,Carcass,H,50
137.5923945,24.22750158,135.3822048,25.08223671,Goat,Carcass,H,50
156.3306026,34.14648046,151.1833911,27.78240969,Goat,Carcass,H,50
148.6188563,28.2839659,152.9336175,32.75878268,Goat,Carcass,H,50
134.2132037,29.49012584,136.6716206,30.75523381,Goat,Carcass,H,50
137.1803988,30.34715635,140.446653,31.73795679,Goat,Carcass,H,50
1590.53363,292.3311733,1584.203354,295.8152032,Goat,Carcass,H,50
134.6192892,32.75608899,120.7713779,23.70526255,Goat,Carcass,H,50
550.0318871,72.38393773,554.4508468,72.96651371,Goat,Carcass,H,50
124.3085237,28.24736444,128.8465012,27.09987553,Goat,Carcass,H,50
76.22878795,34.54512983,83.02388324,40.09559866,Goat,Carcass,H,50
154.170161,31.86044012,127.2960681,29.33360219,Goat,Carcass,H,50
135.8273509,36.66258406,127.9952729,36.65890728,Goat,Carcass,H,50
149.1733557,26.50107794,121.4760968,26.53901616,Goat,Carcass,H,50
167.2166739,35.95122323,171.0784389,34.47468084,Goat,Carcass,H,50
151.6329572,27.48058092,136.8587889,30.67405005,Goat,Carcass,H,50
130.0891389,27.67521031,153.8724823,29.22240822,Goat,Carcass,H,50
126.0389414,28.4453687,130.1864648,26.78578839,Goat,Carcass,H,50
119.2057703,32.84574918,141.3907493,33.43506208,Goat,Carcass,H,50
117.4684346,34.66931843,142.4042601,29.64688683,Goat,Carcass,H,50
137.4282326,31.8978058,160.3946735,30.94935312,Goat,Carcass,H,50
145.0789909,28.92612914,130.2286817,24.45377018,Goat,Carcass,H,50
139.8528597,28.77532166,120.8566313,25.54177929,Goat,Carcass,H,50
145.4532021,24.09620897,120.580919,28.36937646,Goat,Carcass,H,50
140.7967555,26.19182079,132.7850362,31.12364496,Goat,Carcass,H,50
150.2403887,29.51365111,160.0715814,32.88537922,Goat,Carcass,H,50
158.1581037,34.19688245,134.5457492,33.90194577,Goat,Carcass,H,50
123.4576018,32.35211534,147.5619397,30.99293996,Goat,Carcass,H,50
1580.823204,294.6820554,1591.682786,294.1908637,Goat,Carcass,H,50
172.3882664,37.1727145,165.6124375,36.86487508,Goat,Carcass,H,50
129.8943921,33.84169586,124.278327,31.22128453,Goat,Carcass,H,50
123.1696112,29.30169254,129.4979202,27.55701455,Goat,Carcass,H,50
163.2078992,31.59409267,124.1748138,27.14339083,Goat,Carcass,H,50
168.482007,23.65308309,152.6390521,31.36672471,Goat,Carcass,H,50
77.80106003,37.25408726,82.35273826,38.52395926,Goat,Carcass,H,50
140.7641794,29.14053986,159.416984,29.89690846,Goat,Carcass,H,50
126.585321,28.58135056,135.3230106,28.84411306,Goat,Carcass,H,50
135.1837767,35.17274638,143.5524882,38.21690601,Goat,Carcass,H,50
1594.524595,294.0812915,1599.463908,296.4652461,Goat,Carcass,H,50
554.2823667,67.41793314,547.7855757,71.58960006,Goat,Carcass,H,50
121.4546159,29.08673133,131.7537436,24.89515919,Goat,Carcass,H,50
151.767242,39.01259744,134.0491955,36.71445174,Goat,Carcass,H,50
70.79154471,33.37992476,82.38486882,37.34634518,Goat,Carcass,H,50
136.7564899,31.54542535,145.6584201,26.8071959,Goat,Carcass,H,50
147.7127652,27.59161288,100.9631042,26.4131104,Goat,Carcass,H,50
76.36727937,34.84346259,67.19024394,38.30123396,Goat,Carcass,H,50
1130.836573,353.9154337,1106.477056,353.7481041,Goat,Carcass,H,50
118.4033557,30.01909706,131.5012465,28.20400787,Goat,Carcass,H,50
133.495758,38.3188323,136.8928645,31.52532093,Goat,Carcass,H,50
26.2320811,0.218233431,6.869766967,0.650634069,Goat,Carcass,H,50
133.1443068,31.32532633,144.9961268,33.42942285,Goat,Carcass,H,50
1360.433565,308.5470573,1369.670847,306.3998941,Goat,Carcass,H,50
129.9496295,27.5403027,120.164864,31.04844578,Goat,Carcass,H,50
157.6929499,41.3574322,150.3504365,38.00786412,Goat,Carcass,H,50
142.0518253,29.52120445,148.9980422,29.9444951,Goat,Carcass,H,50
1103.680467,355.4965977,1107.90709,353.7598469,Goat,Carcass,H,50
1580.738181,296.1515571,1583.515758,293.8254728,Goat,Carcass,H,50
178.5912028,36.34976641,157.5393811,37.84870689,Goat,Carcass,H,50
170.2384155,33.24835574,169.5580263,32.91091591,Goat,Carcass,H,50
141.7587296,30.05679422,173.2336541,28.71704137,Goat,Carcass,H,50
145.4750447,29.9285481,142.661223,30.15812048,Goat,Carcass,H,50
1469.084836,333.1271715,1472.89609,334.5211596,Goat,Carcass,H,50
169.8078717,27.69957233,148.4677716,26.35669819,Goat,Carcass,H,50
1361.853384,304.762381,1350.705944,304.5462584,Goat,Carcass,H,50
126.8703852,28.43434384,131.8951027,29.18504647,Goat,Carcass,H,50
149.2727086,29.59296578,143.3471832,32.19137592,Goat,Carcass,H,50
161.852486,33.86656456,145.7844665,37.96143826,Goat,Carcass,H,50
168.9189607,31.73708179,154.4847678,35.48465253,Goat,Carcass,H,50
155.2699827,28.84660983,138.6414473,32.63864916,Goat,Carcass,H,50
139.5533202,39.91899325,141.9744974,34.35546482,Goat,Carcass,H,50
136.7181535,28.69159993,121.2709672,30.9454179,Goat,Carcass,H,50
1369.772232,302.9697567,1381.003606,304.1647491,Goat,Carcass,H,50
142.2401162,35.31645607,144.6490056,28.18663475,Goat,Carcass,H,50
167.097572,26.64002431,175.5915799,28.52396788,Goat,Carcass,H,50
168.8450568,27.34789749,148.6929578,31.25839824,Goat,Carcass,H,50
143.9992526,38.13548248,145.7168422,34.39181447,Goat,Carcass,H,50
149.8152293,27.27037781,159.4911676,29.50601665,Goat,Carcass,H,50
166.4238476,38.02049592,157.5120514,37.6212779,Goat,Carcass,H,50
144.6701598,29.81150468,114.578201,25.94406163,Goat,Carcass,H,50
160.7659703,37.88873949,151.910255,41.80227157,Goat,Carcass,H,50
139.1538719,33.27755576,136.051844,29.31261251,Goat,Carcass,H,50
145.2395754,32.71649791,159.808995,26.93958265,Goat,Carcass,H,50
157.8478573,29.76968799,181.3747346,28.41953733,Goat,Carcass,H,50
1127.618446,358.9156779,1119.142628,354.1137018,Goat,Carcass,H,50
114.3396283,31.48132878,133.6765333,29.171185,Goat,Carcass,H,50
549.761672,67.7251237,555.5769673,70.554677,Goat,Carcass,H,50
184.5517084,28.1766902,178.6639832,27.83537647,Goat,Carcass,H,50
138.7408251,29.69952466,156.5069849,30.11013107,Goat,Carcass,H,50
158.4962488,32.53684534,146.8700618,30.75433916,Goat,Carcass,H,50
158.952529,29.2462146,150.7081479,30.20131973,Goat,Carcass,H,50
113.1589975,28.66917081,128.6318157,28.86432872,Goat,Carcass,H,50
145.642838,34.2745063,156.4141709,30.78520235,Goat,Carcass,H,50
150.6728428,26.54559378,144.3138591,29.39395037,Goat,Carcass,H,50
145.2152816,31.26644844,143.8694872,28.84120579,Goat,Carcass,H,50
165.0975677,35.66643629,186.6181204,38.94328316,Goat,Carcass,H,50
161.4242261,30.35788413,151.2334756,23.38537944,Goat,Carcass,H,50
130.5532526,41.99180259,160.7684977,35.98480093,Goat,Carcass,H,50
148.8004108,36.19071877,129.2776452,36.30794904,Goat,Carcass,H,50
110.7665167,22.81056693,122.6938306,24.92550928,Goat,Carcass,H,50
136.2478653,30.39890662,129.2437573,31.61866864,Goat,Carcass,H,50
137.7717854,30.24438831,140.2236049,30.26114782,Goat,Carcass,H,50
115.9681595,26.80291941,150.1501611,28.71242215,Goat,Carcass,H,50
165.3466897,29.66593586,165.0738193,30.17631184,Goat,Carcass,H,50
120.7013197,28.96379121,131.7622109,32.45655004,Goat,Carcass,H,50
159.9914569,29.40878506,160.1291957,30.85329877,Goat,Carcass,H,50
362.7705997,124.7549666,360.40326,136.6161623,Goat,Carcass,H,50
132.2259446,23.14524199,125.7974636,27.49268099,Goat,Carcass,H,50
144.7485196,26.75802332,150.2953745,33.6928079,Goat,Carcass,H,50
184.8064337,36.98811091,154.8602597,30.92004994,Goat,Carcass,H,50
132.5970301,27.08539977,139.0245595,31.55448778,Goat,Carcass,H,50
127.4098214,27.65492845,141.801913,28.29405879,Goat,Carcass,H,50
141.3527128,30.84395226,128.7313225,26.69463194,Goat,Carcass,H,50
165.3954799,31.52652712,161.5103617,30.6167007,Goat,Carcass,H,50
135.8804049,31.0212567,134.8311423,29.35178173,Goat,Carcass,H,50
1130.622812,358.7031166,1099.155664,353.4228982,Goat,Carcass,H,50
1115.781983,354.5505167,1117.71653,352.1667134,Goat,Carcass,H,50
138.1408709,38.92078622,149.2639972,36.12560509,Goat,Carcass,H,50
150.7981877,38.74735648,150.7648413,37.80458405,Goat,Carcass,H,50
154.3948878,31.99942485,136.7879411,34.51829169,Goat,Carcass,H,50
121.2209929,30.38434434,127.946043,32.65690251,Goat,Carcass,H,50
153.1052308,32.75426504,141.8552663,39.47860372,Goat,Carcass,H,50
203.8666756,43.17552676,197.6008515,43.94197079,Goat,Carcass,H,50
120.4395218,30.07296378,120.233999,26.56254253,Goat,Carcass,H,50
173.6289044,27.61005237,159.2001015,31.31213796,Goat,Carcass,H,50
122.4618657,31.48634406,131.2414915,28.59609389,Goat,Carcass,H,50
143.5333608,28.30053269,171.1064523,30.33875345,Goat,Carcass,H,50
82.73934181,38.34103815,56.41029206,37.166057,Goat,Carcass,H,50
143.7041393,25.77788049,131.6065895,31.74223973,Goat,Carcass,H,50
157.8183213,38.6301028,165.3828134,37.85197741,Goat,Carcass,H,50
147.9874095,37.76982627,137.1902323,35.0478062,Goat,Carcass,H,50
1605.576478,293.0709837,1584.212641,295.7432771,Goat,Carcass,H,50
363.4507519,127.7226332,370.0081704,123.4014781,Goat,Carcass,H,50
144.1076241,29.83273816,152.4508177,31.65307944,Goat,Carcass,H,50
181.1548892,26.66959631,151.7817652,31.38241488,Goat,Carcass,H,50
1612.103383,293.3973486,1593.95599,289.7168424,Goat,Carcass,H,50
85.18192121,40.77969622,83.74571123,40.59934933,Goat,Carcass,H,50
162.6766113,27.72152977,177.0621053,26.42381468,Goat,Carcass,H,50
136.9566682,33.71202117,138.6546128,37.2998094,Goat,Carcass,H,50
159.0437623,37.56872037,169.7408463,39.57834794,Goat,Carcass,H,50
133.1258302,26.99176743,125.216678,28.99583136,Goat,Carcass,H,50
145.6855377,30.40732977,128.1121995,28.93962821,Goat,Carcass,H,50
125.9097854,22.31123382,136.8496297,22.8173049,Goat,Carcass,H,50
151.7035105,34.18407543,138.7510278,35.28575505,Goat,Carcass,H,50
214.0317958,40.19832992,188.2562703,43.99607635,Goat,Carcass,H,50
122.2586788,25.58643177,142.2569493,29.66415862,Goat,Carcass,H,50
148.8675647,28.23743174,105.8385609,23.79626471,Goat,Carcass,H,50
174.2115946,27.66091035,155.4088701,27.3067251,Goat,Carcass,H,50
135.7717256,29.91437538,143.6812961,30.11656273,Goat,Carcass,H,50
1472.851915,332.5252448,1466.321756,329.0444367,Goat,Carcass,H,50
140.3731652,25.48772895,112.0995877,25.67726756,Goat,Carcass,H,50
19.45685299,4.295811554,1.961804708,2.249798412,Goat,Carcass,H,50
173.6472194,29.37572553,173.1305435,32.61340062,Goat,Carcass,H,50
127.2208586,25.8475189,111.1300315,25.0181654,Goat,Carcass,H,50
160.4305844,30.81063615,157.5488601,28.20855264,Goat,Carcass,H,50
142.1439945,37.4894415,155.8141877,39.71831501,Goat,Carcass,H,50
124.2051987,32.86487826,145.079654,29.63034906,Goat,Carcass,H,50
165.698897,29.39898869,138.4863227,29.41126698,Goat,Carcass,H,50
185.734551,46.94906842,189.921216,43.90513902,Goat,Carcass,H,50
1473.522585,331.0791224,1462.116918,329.1694671,Goat,Carcass,H,50
155.8575111,31.85996858,139.2465602,29.09539636,Goat,Carcass,H,50
149.5554222,27.98054264,126.5554698,29.57609241,Goat,Carcass,H,50
75.85529441,36.92060621,58.53356694,39.89686158,Goat,Carcass,H,50
146.9148336,36.48216272,147.1642808,32.99650898,Goat,Carcass,H,50
1471.660607,332.9048916,1496.315598,331.9128276,Goat,Carcass,H,50
135.2304621,28.75104236,121.1447841,27.59910922,Goat,Carcass,H,50
355.945643,129.7893947,349.7671261,128.4861223,Goat,Carcass,H,50
159.5888507,30.30710397,129.5796587,28.64967562,Goat,Carcass,H,50
140.930824,31.63167472,154.4989539,31.3215,Goat,Carcass,H,50
133.6653307,30.15098765,120.5702216,26.30842298,Goat,Carcass,H,50
151.8779096,40.06725355,129.4488767,40.68380558,Goat,Carcass,H,50
138.7155969,29.79875693,118.1102082,25.22433532,Goat,Carcass,H,50
370.1404355,129.185538,341.7093828,127.2112021,Goat,Carcass,H,50
130.3606422,43.17230709,133.7216172,40.21556283,Goat,Carcass,H,50
1456.867989,334.4681152,1465.572372,333.0030845,Goat,Carcass,H,50
1594.123085,295.6924449,1588.253967,296.438446,Goat,Carcass,H,50
118.8129939,28.61134969,140.2810722,32.11240138,Goat,Carcass,H,50
159.1753905,29.18724152,161.797618,27.82229339,Goat,Carcass,H,50
156.3845129,37.10264321,144.8786229,33.16095962,Goat,Carcass,H,50
14.36835094,0.172365899,21.23376326,4.644251058,Goat,Carcass,H,50
144.8334988,30.16957007,148.1559612,29.70671665,Goat,Carcass,H,50
150.6781551,36.4049158,165.7612561,38.9406897,Goat,Carcass,H,50
155.7672977,29.00096775,159.8345084,30.35310959,Goat,Carcass,H,50
139.3726714,32.28084787,151.3395065,30.52434402,Goat,Carcass,H,50
140.3112095,29.90302897,136.3525799,30.40405067,Goat,Carcass,H,50
139.1910291,39.97747793,145.7763609,36.7700842,Goat,Carcass,H,50
148.5931626,36.66384053,133.9967354,32.58622287,Goat,Carcass,H,50
159.5575419,28.25627944,168.0876472,32.43517899,Goat,Carcass,H,50
176.4902101,28.45849241,149.8917376,31.37550089,Goat,Carcass,H,50
123.1558649,37.52104599,156.1834033,40.01468246,Goat,Carcass,H,50
146.794223,38.79157048,170.7754851,41.62318337,Goat,Carcass,H,50
137.6459232,31.4990095,153.1294163,30.83256286,Goat,Carcass,H,50
148.0669844,33.61631424,148.1074388,31.96528066,Goat,Carcass,H,50
115.1026226,33.02498582,132.0096793,25.1552332,Goat,Carcass,H,50
145.6968045,30.3087354,143.8986223,32.90644602,Goat,Carcass,H,50
129.45748,30.44243048,130.4835249,27.34086455,Goat,Carcass,H,50
202.4306539,45.61688945,213.5330364,43.25729774,Goat,Carcass,H,50
164.9233545,32.50848198,178.4796432,30.07466867,Goat,Carcass,H,50
161.5723882,27.90579828,167.375203,29.50773588,Goat,Carcass,H,50
128.7604799,34.01720972,144.5498055,27.88755626,Goat,Carcass,H,50
169.0570749,35.72259685,172.5081931,38.86728266,Goat,Carcass,H,50
62.92534422,38.01318649,93.96201426,38.04013294,Goat,Carcass,H,50
73.03278694,37.38523113,75.78680673,38.9294023,Goat,Carcass,H,50
117.8860784,26.43479256,125.3360255,29.23805772,Goat,Carcass,H,50
150.5542605,34.15342766,143.4925056,35.28776473,Goat,Carcass,H,50
143.2998488,27.92145545,135.1892395,26.72282859,Goat,Carcass,H,50
127.6236912,31.09843832,133.5305726,30.55485954,Goat,Carcass,H,50
0,0.926675702,0,2.646427242,Goat,Carcass,H,50
144.3553475,39.00228948,150.4413076,35.45717773,Goat,Carcass,H,50
136.4881788,29.40663044,148.8484398,27.51327075,Goat,Carcass,H,50
134.7197763,27.04311031,158.7834834,28.83954991,Goat,Carcass,H,50
135.7439306,31.97984814,142.6160907,28.40024005,Goat,Carcass,H,50
1110.867276,352.267592,1137.196565,353.4077811,Goat,Carcass,H,50
137.050594,29.81866421,152.0883904,31.74555799,Goat,Carcass,H,50
155.2029696,32.36154157,133.6240964,35.18303182,Goat,Carcass,H,50
139.6438972,28.38575743,117.0828221,25.75180504,Goat,Carcass,H,50
149.7755589,29.66272936,159.1340358,28.36646352,Goat,Carcass,H,50
147.3729047,27.12954656,170.555908,25.70773804,Goat,Carcass,H,50
141.8960652,29.46018455,166.2514476,31.96306998,Goat,Carcass,H,50
137.3272616,37.08977559,184.5820757,37.1651242,Goat,Carcass,H,50
140.291229,30.43982622,124.5822136,31.64649979,Goat,Carcass,H,50
140.4475322,29.65831576,124.936553,34.16982761,Goat,Carcass,H,50
78.43648613,40.10226207,80.03456938,39.37840937,Goat,Carcass,H,50
165.9714656,34.52718792,141.4527681,32.49887324,Goat,Carcass,H,50
123.4157551,30.53047103,131.1198619,28.57448156,Goat,Carcass,H,50
154.7959033,31.71309702,151.635871,28.32976003,Goat,Carcass,H,50
133.0029798,27.86187585,120.9083122,30.63134798,Goat,Carcass,H,50
137.7670221,32.48418713,145.9256075,33.20424955,Goat,Carcass,H,50
137.4111829,27.42569529,136.9572484,24.38868302,Goat,Carcass,H,50
164.5632347,37.85471373,184.0388548,38.87498537,Goat,Carcass,H,50
153.0444408,32.00710165,164.3763111,23.42263591,Goat,Carcass,H,50
180.8938981,30.19403147,162.2104829,30.62965945,Goat,Carcass,H,50
140.3236734,32.62781291,132.5759121,33.65436452,Goat,Carcass,H,50
365.9229117,128.6661428,360.8346663,128.4064416,Goat,Carcass,H,50
177.0581756,38.93409645,177.7511961,39.21982306,Goat,Carcass,H,50
115.4866919,27.80668526,121.12128,27.62019484,Goat,Carcass,H,50
164.4970138,27.92011558,148.2163001,25.99246006,Goat,Carcass,H,50
156.8252278,30.82034671,158.81538,32.79376752,Goat,Carcass,H,50
